Year,Quarter,Month,State,Purpose,Visitor nights
1999,Q2,Jun,VIC,Visiting friends and relatives,1142
1999,Q3,Jul,VIC,Visiting friends and relatives,1201
1999,Q3,Aug,VIC,Visiting friends and relatives,1061
1999,Q3,Sep,VIC,Visiting friends and relatives,1145
1999,Q4,Oct,VIC,Visiting friends and relatives,1286
1999,Q4,Nov,VIC,Visiting friends and relatives,1068
1999,Q4,Dec,VIC,Visiting friends and relatives,1280
2000,Q1,Jan,VIC,Visiting friends and relatives,3050
2000,Q1,Feb,VIC,Visiting friends and relatives,1179
2000,Q1,Mar,VIC,Visiting friends and relatives,1562
2000,Q2,Apr,VIC,Visiting friends and relatives,1620
2000,Q2,May,VIC,Visiting friends and relatives,1204
2000,Q2,Jun,VIC,Visiting friends and relatives,1102
2000,Q3,Jul,VIC,Visiting friends and relatives,1173
2000,Q3,Aug,VIC,Visiting friends and relatives,1084
2000,Q3,Sep,VIC,Visiting friends and relatives,1274
2000,Q4,Oct,VIC,Visiting friends and relatives,1675
2000,Q4,Nov,VIC,Visiting friends and relatives,1111
2000,Q4,Dec,VIC,Visiting friends and relatives,1593
2001,Q1,Jan,VIC,Visiting friends and relatives,2565
2001,Q1,Feb,VIC,Visiting friends and relatives,1368
2001,Q1,Mar,VIC,Visiting friends and relatives,1232
2001,Q2,Apr,VIC,Visiting friends and relatives,1377
2001,Q2,May,VIC,Visiting friends and relatives,1008
2001,Q2,Jun,VIC,Visiting friends and relatives,1348
2001,Q3,Jul,VIC,Visiting friends and relatives,1894
2001,Q3,Aug,VIC,Visiting friends and relatives,740
2001,Q3,Sep,VIC,Visiting friends and relatives,1127
2001,Q4,Oct,VIC,Visiting friends and relatives,1448
2001,Q4,Nov,VIC,Visiting friends and relatives,1183
2001,Q4,Dec,VIC,Visiting friends and relatives,2388
2002,Q1,Jan,VIC,Visiting friends and relatives,3579
2002,Q1,Feb,VIC,Visiting friends and relatives,973
2002,Q1,Mar,VIC,Visiting friends and relatives,1479
2002,Q2,Apr,VIC,Visiting friends and relatives,1819
2002,Q2,May,VIC,Visiting friends and relatives,1622
2002,Q2,Jun,VIC,Visiting friends and relatives,1134
2002,Q3,Jul,VIC,Visiting friends and relatives,1287
2002,Q3,Aug,VIC,Visiting friends and relatives,1470
2002,Q3,Sep,VIC,Visiting friends and relatives,1316
2002,Q4,Oct,VIC,Visiting friends and relatives,1610
2002,Q4,Nov,VIC,Visiting friends and relatives,1150
2002,Q4,Dec,VIC,Visiting friends and relatives,2354
2003,Q1,Jan,VIC,Visiting friends and relatives,2564
2003,Q1,Feb,VIC,Visiting friends and relatives,1531
2003,Q1,Mar,VIC,Visiting friends and relatives,1556
2003,Q2,Apr,VIC,Visiting friends and relatives,1824
2003,Q2,May,VIC,Visiting friends and relatives,1548
2003,Q2,Jun,VIC,Visiting friends and relatives,1637
2003,Q3,Jul,VIC,Visiting friends and relatives,1594
2003,Q3,Aug,VIC,Visiting friends and relatives,1124
2003,Q3,Sep,VIC,Visiting friends and relatives,1046
2003,Q4,Oct,VIC,Visiting friends and relatives,1689
2003,Q4,Nov,VIC,Visiting friends and relatives,1701
2003,Q4,Dec,VIC,Visiting friends and relatives,2183
2004,Q1,Jan,VIC,Visiting friends and relatives,3459
2004,Q1,Feb,VIC,Visiting friends and relatives,1449
2004,Q1,Mar,VIC,Visiting friends and relatives,1388
2004,Q2,Apr,VIC,Visiting friends and relatives,1895
2004,Q2,May,VIC,Visiting friends and relatives,1459
2004,Q2,Jun,VIC,Visiting friends and relatives,1613
2004,Q3,Jul,VIC,Visiting friends and relatives,1341
2004,Q3,Aug,VIC,Visiting friends and relatives,1396
2004,Q3,Sep,VIC,Visiting friends and relatives,1254
2004,Q4,Oct,VIC,Visiting friends and relatives,1175
2004,Q4,Nov,VIC,Visiting friends and relatives,1605
2004,Q4,Dec,VIC,Visiting friends and relatives,1826
2005,Q1,Jan,VIC,Visiting friends and relatives,3521
2005,Q1,Feb,VIC,Visiting friends and relatives,1143
2005,Q1,Mar,VIC,Visiting friends and relatives,1700
2005,Q2,Apr,VIC,Visiting friends and relatives,1541
2005,Q2,May,VIC,Visiting friends and relatives,1288
2005,Q2,Jun,VIC,Visiting friends and relatives,1026
2005,Q3,Jul,VIC,Visiting friends and relatives,1377
2005,Q3,Aug,VIC,Visiting friends and relatives,1048
2005,Q3,Sep,VIC,Visiting friends and relatives,1042
2005,Q4,Oct,VIC,Visiting friends and relatives,1064
2005,Q4,Nov,VIC,Visiting friends and relatives,1067
2005,Q4,Dec,VIC,Visiting friends and relatives,1621
2006,Q1,Jan,VIC,Visiting friends and relatives,3228
2006,Q1,Feb,VIC,Visiting friends and relatives,1120
2006,Q1,Mar,VIC,Visiting friends and relatives,1201
2006,Q2,Apr,VIC,Visiting friends and relatives,1615
2006,Q2,May,VIC,Visiting friends and relatives,1865
2006,Q2,Jun,VIC,Visiting friends and relatives,1710
2006,Q3,Jul,VIC,Visiting friends and relatives,1357
2006,Q3,Aug,VIC,Visiting friends and relatives,1067
2006,Q3,Sep,VIC,Visiting friends and relatives,1166
2006,Q4,Oct,VIC,Visiting friends and relatives,1227
2006,Q4,Nov,VIC,Visiting friends and relatives,1109
2006,Q4,Dec,VIC,Visiting friends and relatives,2136
2007,Q1,Jan,VIC,Visiting friends and relatives,3242
2007,Q1,Feb,VIC,Visiting friends and relatives,1133
2007,Q1,Mar,VIC,Visiting friends and relatives,1283
2007,Q2,Apr,VIC,Visiting friends and relatives,1760
2007,Q2,May,VIC,Visiting friends and relatives,1025
2007,Q2,Jun,VIC,Visiting friends and relatives,1249
2007,Q3,Jul,VIC,Visiting friends and relatives,1319
2007,Q3,Aug,VIC,Visiting friends and relatives,869
2007,Q3,Sep,VIC,Visiting friends and relatives,1302
2007,Q4,Oct,VIC,Visiting friends and relatives,1260
2007,Q4,Nov,VIC,Visiting friends and relatives,1386
2007,Q4,Dec,VIC,Visiting friends and relatives,2054
2008,Q1,Jan,VIC,Visiting friends and relatives,2290
2008,Q1,Feb,VIC,Visiting friends and relatives,1158
2008,Q1,Mar,VIC,Visiting friends and relatives,1417
2008,Q2,Apr,VIC,Visiting friends and relatives,1288
2008,Q2,May,VIC,Visiting friends and relatives,1540
2008,Q2,Jun,VIC,Visiting friends and relatives,1251
2008,Q3,Jul,VIC,Visiting friends and relatives,1541
2008,Q3,Aug,VIC,Visiting friends and relatives,1436
2008,Q3,Sep,VIC,Visiting friends and relatives,1182
2008,Q4,Oct,VIC,Visiting friends and relatives,1256
2008,Q4,Nov,VIC,Visiting friends and relatives,1361
2008,Q4,Dec,VIC,Visiting friends and relatives,1663
2009,Q1,Jan,VIC,Visiting friends and relatives,2481
2009,Q1,Feb,VIC,Visiting friends and relatives,1326
2009,Q1,Mar,VIC,Visiting friends and relatives,1173
2009,Q2,Apr,VIC,Visiting friends and relatives,1274
2009,Q2,May,VIC,Visiting friends and relatives,1175
2009,Q2,Jun,VIC,Visiting friends and relatives,1247
2009,Q3,Jul,VIC,Visiting friends and relatives,1349
2009,Q3,Aug,VIC,Visiting friends and relatives,1000
2009,Q3,Sep,VIC,Visiting friends and relatives,1172
2009,Q4,Oct,VIC,Visiting friends and relatives,1350
2009,Q4,Nov,VIC,Visiting friends and relatives,1462
2009,Q4,Dec,VIC,Visiting friends and relatives,1435
2010,Q1,Jan,VIC,Visiting friends and relatives,2273
2010,Q1,Feb,VIC,Visiting friends and relatives,1141
2010,Q1,Mar,VIC,Visiting friends and relatives,1235
2010,Q2,Apr,VIC,Visiting friends and relatives,1446
2010,Q2,May,VIC,Visiting friends and relatives,1060
2010,Q2,Jun,VIC,Visiting friends and relatives,1291
2010,Q3,Jul,VIC,Visiting friends and relatives,1148
2010,Q3,Aug,VIC,Visiting friends and relatives,1127
2010,Q3,Sep,VIC,Visiting friends and relatives,1014
2010,Q4,Oct,VIC,Visiting friends and relatives,1343
2010,Q4,Nov,VIC,Visiting friends and relatives,1095
2010,Q4,Dec,VIC,Visiting friends and relatives,1679
2011,Q1,Jan,VIC,Visiting friends and relatives,2291
2011,Q1,Feb,VIC,Visiting friends and relatives,1201
2011,Q1,Mar,VIC,Visiting friends and relatives,1130
2011,Q2,Apr,VIC,Visiting friends and relatives,1371
2011,Q2,May,VIC,Visiting friends and relatives,1390
2011,Q2,Jun,VIC,Visiting friends and relatives,1032
2011,Q3,Jul,VIC,Visiting friends and relatives,1387
2011,Q3,Aug,VIC,Visiting friends and relatives,1234
2011,Q3,Sep,VIC,Visiting friends and relatives,1260
2011,Q4,Oct,VIC,Visiting friends and relatives,1143
2011,Q4,Nov,VIC,Visiting friends and relatives,1332
2011,Q4,Dec,VIC,Visiting friends and relatives,1812
2012,Q1,Jan,VIC,Visiting friends and relatives,2928
2012,Q1,Feb,VIC,Visiting friends and relatives,1104
2012,Q1,Mar,VIC,Visiting friends and relatives,1427
2012,Q2,Apr,VIC,Visiting friends and relatives,1783
2012,Q2,May,VIC,Visiting friends and relatives,1348
2012,Q2,Jun,VIC,Visiting friends and relatives,1128
2012,Q3,Jul,VIC,Visiting friends and relatives,1457
2012,Q3,Aug,VIC,Visiting friends and relatives,1035
2012,Q3,Sep,VIC,Visiting friends and relatives,1007
2012,Q4,Oct,VIC,Visiting friends and relatives,1531
2012,Q4,Nov,VIC,Visiting friends and relatives,1357
2012,Q4,Dec,VIC,Visiting friends and relatives,2176
2013,Q1,Jan,VIC,Visiting friends and relatives,2727
2013,Q1,Feb,VIC,Visiting friends and relatives,916
2013,Q1,Mar,VIC,Visiting friends and relatives,1551
2013,Q2,Apr,VIC,Visiting friends and relatives,1843
2013,Q2,May,VIC,Visiting friends and relatives,1434
2013,Q2,Jun,VIC,Visiting friends and relatives,1265
2013,Q3,Jul,VIC,Visiting friends and relatives,1322
2013,Q3,Aug,VIC,Visiting friends and relatives,1028
2013,Q3,Sep,VIC,Visiting friends and relatives,1174
2013,Q4,Oct,VIC,Visiting friends and relatives,1837
2013,Q4,Nov,VIC,Visiting friends and relatives,1328
2013,Q4,Dec,VIC,Visiting friends and relatives,2055
2014,Q1,Jan,VIC,Visiting friends and relatives,2539
2014,Q1,Feb,VIC,Visiting friends and relatives,1135
2014,Q1,Mar,VIC,Visiting friends and relatives,1794
2014,Q2,Apr,VIC,Visiting friends and relatives,1793
2014,Q2,May,VIC,Visiting friends and relatives,1301
2014,Q2,Jun,VIC,Visiting friends and relatives,1761
2014,Q3,Jul,VIC,Visiting friends and relatives,1176
2014,Q3,Aug,VIC,Visiting friends and relatives,1501
2014,Q3,Sep,VIC,Visiting friends and relatives,1164
2014,Q4,Oct,VIC,Visiting friends and relatives,1528
2014,Q4,Nov,VIC,Visiting friends and relatives,1467
2014,Q4,Dec,VIC,Visiting friends and relatives,2367
2015,Q1,Jan,VIC,Visiting friends and relatives,2506
2015,Q1,Feb,VIC,Visiting friends and relatives,1793
2015,Q1,Mar,VIC,Visiting friends and relatives,1897
2015,Q2,Apr,VIC,Visiting friends and relatives,1817
2015,Q2,May,VIC,Visiting friends and relatives,1609
2015,Q2,Jun,VIC,Visiting friends and relatives,1143
2015,Q3,Jul,VIC,Visiting friends and relatives,1659
2015,Q3,Aug,VIC,Visiting friends and relatives,1463
2015,Q3,Sep,VIC,Visiting friends and relatives,1384
2015,Q4,Oct,VIC,Visiting friends and relatives,1486
2015,Q4,Nov,VIC,Visiting friends and relatives,1479
2015,Q4,Dec,VIC,Visiting friends and relatives,2233
2016,Q1,Jan,VIC,Visiting friends and relatives,3522
2016,Q1,Feb,VIC,Visiting friends and relatives,1185
2016,Q1,Mar,VIC,Visiting friends and relatives,1751
2016,Q2,Apr,VIC,Visiting friends and relatives,2114
2016,Q2,May,VIC,Visiting friends and relatives,1626
2016,Q2,Jun,VIC,Visiting friends and relatives,1384
2016,Q3,Jul,VIC,Visiting friends and relatives,1767
2016,Q3,Aug,VIC,Visiting friends and relatives,1337
2016,Q3,Sep,VIC,Visiting friends and relatives,1512
2016,Q4,Oct,VIC,Visiting friends and relatives,2151
2016,Q4,Nov,VIC,Visiting friends and relatives,1741
2016,Q4,Dec,VIC,Visiting friends and relatives,2251
2017,Q1,Jan,VIC,Visiting friends and relatives,3628
2017,Q1,Feb,VIC,Visiting friends and relatives,1578
2017,Q1,Mar,VIC,Visiting friends and relatives,1389
2017,Q2,Apr,VIC,Visiting friends and relatives,2202
2017,Q2,May,VIC,Visiting friends and relatives,1469
2017,Q2,Jun,VIC,Visiting friends and relatives,1552
2017,Q3,Jul,VIC,Visiting friends and relatives,2205
2017,Q3,Aug,VIC,Visiting friends and relatives,1644
2017,Q3,Sep,VIC,Visiting friends and relatives,1788
2017,Q4,Oct,VIC,Visiting friends and relatives,1991
2017,Q4,Nov,VIC,Visiting friends and relatives,2210
2017,Q4,Dec,VIC,Visiting friends and relatives,2808
2018,Q1,Jan,VIC,Visiting friends and relatives,2985
2018,Q1,Feb,VIC,Visiting friends and relatives,1350
2018,Q1,Mar,VIC,Visiting friends and relatives,1792
2018,Q2,Apr,VIC,Visiting friends and relatives,2772
2018,Q2,May,VIC,Visiting friends and relatives,1778
2018,Q2,Jun,VIC,Visiting friends and relatives,1775
2018,Q3,Jul,VIC,Visiting friends and relatives,2290
2018,Q3,Aug,VIC,Visiting friends and relatives,1569
2018,Q3,Sep,VIC,Visiting friends and relatives,1825
2018,Q4,Oct,VIC,Visiting friends and relatives,2230
2018,Q4,Nov,VIC,Visiting friends and relatives,1637
2018,Q4,Dec,VIC,Visiting friends and relatives,2743
2019,Q1,Jan,VIC,Visiting friends and relatives,4361
2019,Q1,Feb,VIC,Visiting friends and relatives,2072
2019,Q1,Mar,VIC,Visiting friends and relatives,2352
2019,Q2,Apr,VIC,Visiting friends and relatives,2382
2019,Q2,May,VIC,Visiting friends and relatives,1899
2019,Q2,Jun,VIC,Visiting friends and relatives,2158
2019,Q3,Jul,VIC,Visiting friends and relatives,2419
2019,Q3,Aug,VIC,Visiting friends and relatives,1606
2019,Q3,Sep,VIC,Visiting friends and relatives,2011
2019,Q4,Oct,VIC,Visiting friends and relatives,2079
2019,Q4,Nov,VIC,Visiting friends and relatives,2028
2019,Q4,Dec,VIC,Visiting friends and relatives,2850
1998,Q1,Jan,WA,Business,388
1998,Q1,Feb,WA,Business,621
1998,Q1,Mar,WA,Business,397
1998,Q2,Apr,WA,Business,360
1998,Q2,May,WA,Business,1416
1998,Q2,Jun,WA,Business,268
1998,Q3,Jul,WA,Business,539
1998,Q3,Aug,WA,Business,574
1998,Q3,Sep,WA,Business,447
1998,Q4,Oct,WA,Business,443
1998,Q4,Nov,WA,Business,909
1998,Q4,Dec,WA,Business,435
1999,Q1,Jan,WA,Business,337
1999,Q1,Feb,WA,Business,373
1999,Q1,Mar,WA,Business,312
1999,Q2,Apr,WA,Business,205
1999,Q2,May,WA,Business,533
1999,Q2,Jun,WA,Business,422
1999,Q3,Jul,WA,Business,508
1999,Q3,Aug,WA,Business,590
1999,Q3,Sep,WA,Business,436
1999,Q4,Oct,WA,Business,256
1999,Q4,Nov,WA,Business,499
1999,Q4,Dec,WA,Business,864
2000,Q1,Jan,WA,Business,136
2000,Q1,Feb,WA,Business,183
2000,Q1,Mar,WA,Business,303
2000,Q2,Apr,WA,Business,355
2000,Q2,May,WA,Business,439
2000,Q2,Jun,WA,Business,381
2000,Q3,Jul,WA,Business,479
2000,Q3,Aug,WA,Business,306
2000,Q3,Sep,WA,Business,242
2000,Q4,Oct,WA,Business,585
2000,Q4,Nov,WA,Business,694
2000,Q4,Dec,WA,Business,566
2001,Q1,Jan,WA,Business,191
2001,Q1,Feb,WA,Business,399
2001,Q1,Mar,WA,Business,373
2001,Q2,Apr,WA,Business,653
2001,Q2,May,WA,Business,337
2001,Q2,Jun,WA,Business,372
2001,Q3,Jul,WA,Business,538
2001,Q3,Aug,WA,Business,476
2001,Q3,Sep,WA,Business,430
2001,Q4,Oct,WA,Business,521
2001,Q4,Nov,WA,Business,576
2001,Q4,Dec,WA,Business,273
2002,Q1,Jan,WA,Business,263
2002,Q1,Feb,WA,Business,801
2002,Q1,Mar,WA,Business,587
2002,Q2,Apr,WA,Business,355
2002,Q2,May,WA,Business,440
2002,Q2,Jun,WA,Business,596
2002,Q3,Jul,WA,Business,733
2002,Q3,Aug,WA,Business,417
2002,Q3,Sep,WA,Business,450
2002,Q4,Oct,WA,Business,986
2002,Q4,Nov,WA,Business,393
2002,Q4,Dec,WA,Business,100
2003,Q1,Jan,WA,Business,264
2003,Q1,Feb,WA,Business,257
2003,Q1,Mar,WA,Business,326
2003,Q2,Apr,WA,Business,266
2003,Q2,May,WA,Business,339
2003,Q2,Jun,WA,Business,453
2003,Q3,Jul,WA,Business,361
2003,Q3,Aug,WA,Business,495
2003,Q3,Sep,WA,Business,632
2003,Q4,Oct,WA,Business,600
2003,Q4,Nov,WA,Business,480
2003,Q4,Dec,WA,Business,618
2004,Q1,Jan,WA,Business,177
2004,Q1,Feb,WA,Business,267
2004,Q1,Mar,WA,Business,375
2004,Q2,Apr,WA,Business,237
2004,Q2,May,WA,Business,573
2004,Q2,Jun,WA,Business,518
2004,Q3,Jul,WA,Business,808
2004,Q3,Aug,WA,Business,237
2004,Q3,Sep,WA,Business,705
2004,Q4,Oct,WA,Business,425
2004,Q4,Nov,WA,Business,373
2004,Q4,Dec,WA,Business,1262
2005,Q1,Jan,WA,Business,193
2005,Q1,Feb,WA,Business,371
2005,Q1,Mar,WA,Business,355
2005,Q2,Apr,WA,Business,315
2005,Q2,May,WA,Business,724
2005,Q2,Jun,WA,Business,460
2005,Q3,Jul,WA,Business,388
2005,Q3,Aug,WA,Business,444
2005,Q3,Sep,WA,Business,546
2005,Q4,Oct,WA,Business,451
2005,Q4,Nov,WA,Business,657
2005,Q4,Dec,WA,Business,543
2006,Q1,Jan,WA,Business,130
2006,Q1,Feb,WA,Business,297
2006,Q1,Mar,WA,Business,778
2006,Q2,Apr,WA,Business,520
2006,Q2,May,WA,Business,698
2006,Q2,Jun,WA,Business,496
2006,Q3,Jul,WA,Business,497
2006,Q3,Aug,WA,Business,456
2006,Q3,Sep,WA,Business,491
2006,Q4,Oct,WA,Business,410
2006,Q4,Nov,WA,Business,512
2006,Q4,Dec,WA,Business,554
2007,Q1,Jan,WA,Business,153
2007,Q1,Feb,WA,Business,512
2007,Q1,Mar,WA,Business,595
2007,Q2,Apr,WA,Business,405
2007,Q2,May,WA,Business,613
2007,Q2,Jun,WA,Business,1313
2007,Q3,Jul,WA,Business,632
2007,Q3,Aug,WA,Business,942
2007,Q3,Sep,WA,Business,426
2007,Q4,Oct,WA,Business,746
2007,Q4,Nov,WA,Business,581
2007,Q4,Dec,WA,Business,705
2008,Q1,Jan,WA,Business,340
2008,Q1,Feb,WA,Business,484
2008,Q1,Mar,WA,Business,624
2008,Q2,Apr,WA,Business,462
2008,Q2,May,WA,Business,497
2008,Q2,Jun,WA,Business,565
2008,Q3,Jul,WA,Business,505
2008,Q3,Aug,WA,Business,679
2008,Q3,Sep,WA,Business,444
2008,Q4,Oct,WA,Business,283
2008,Q4,Nov,WA,Business,505
2008,Q4,Dec,WA,Business,329
2009,Q1,Jan,WA,Business,318
2009,Q1,Feb,WA,Business,354
2009,Q1,Mar,WA,Business,341
2009,Q2,Apr,WA,Business,536
2009,Q2,May,WA,Business,255
2009,Q2,Jun,WA,Business,485
2009,Q3,Jul,WA,Business,512
2009,Q3,Aug,WA,Business,348
2009,Q3,Sep,WA,Business,338
2009,Q4,Oct,WA,Business,453
2009,Q4,Nov,WA,Business,322
2009,Q4,Dec,WA,Business,408
2010,Q1,Jan,WA,Business,301
2010,Q1,Feb,WA,Business,444
2010,Q1,Mar,WA,Business,313
2010,Q2,Apr,WA,Business,291
2010,Q2,May,WA,Business,442
2010,Q2,Jun,WA,Business,380
2010,Q3,Jul,WA,Business,337
2010,Q3,Aug,WA,Business,818
2010,Q3,Sep,WA,Business,464
2010,Q4,Oct,WA,Business,713
2010,Q4,Nov,WA,Business,486
2010,Q4,Dec,WA,Business,275
2011,Q1,Jan,WA,Business,392
2011,Q1,Feb,WA,Business,347
2011,Q1,Mar,WA,Business,379
2011,Q2,Apr,WA,Business,399
2011,Q2,May,WA,Business,386
2011,Q2,Jun,WA,Business,665
2011,Q3,Jul,WA,Business,469
2011,Q3,Aug,WA,Business,879
2011,Q3,Sep,WA,Business,483
2011,Q4,Oct,WA,Business,554
2011,Q4,Nov,WA,Business,564
2011,Q4,Dec,WA,Business,521
2012,Q1,Jan,WA,Business,332
2012,Q1,Feb,WA,Business,565
2012,Q1,Mar,WA,Business,703
2012,Q2,Apr,WA,Business,756
2012,Q2,May,WA,Business,442
2012,Q2,Jun,WA,Business,731
2012,Q3,Jul,WA,Business,563
2012,Q3,Aug,WA,Business,515
2012,Q3,Sep,WA,Business,450
2012,Q4,Oct,WA,Business,391
2012,Q4,Nov,WA,Business,572
2012,Q4,Dec,WA,Business,1023
2013,Q1,Jan,WA,Business,367
2013,Q1,Feb,WA,Business,379
2013,Q1,Mar,WA,Business,586
2013,Q2,Apr,WA,Business,867
2013,Q2,May,WA,Business,796
2013,Q2,Jun,WA,Business,385
2013,Q3,Jul,WA,Business,581
2013,Q3,Aug,WA,Business,648
2013,Q3,Sep,WA,Business,946
2013,Q4,Oct,WA,Business,1278
2013,Q4,Nov,WA,Business,304
2013,Q4,Dec,WA,Business,487
2014,Q1,Jan,WA,Business,1144
2014,Q1,Feb,WA,Business,1386
2014,Q1,Mar,WA,Business,1120
2014,Q2,Apr,WA,Business,966
2014,Q2,May,WA,Business,1019
2014,Q2,Jun,WA,Business,1425
2014,Q3,Jul,WA,Business,1222
2014,Q3,Aug,WA,Business,724
2014,Q3,Sep,WA,Business,1108
2014,Q4,Oct,WA,Business,1605
2014,Q4,Nov,WA,Business,1765
2014,Q4,Dec,WA,Business,1291
2015,Q1,Jan,WA,Business,841
2015,Q1,Feb,WA,Business,1011
2015,Q1,Mar,WA,Business,1440
2015,Q2,Apr,WA,Business,1284
2015,Q2,May,WA,Business,1207
2015,Q2,Jun,WA,Business,822
2015,Q3,Jul,WA,Business,999
2015,Q3,Aug,WA,Business,1615
2015,Q3,Sep,WA,Business,1525
2015,Q4,Oct,WA,Business,1494
2015,Q4,Nov,WA,Business,1721
2015,Q4,Dec,WA,Business,988
2016,Q1,Jan,WA,Business,1784
2016,Q1,Feb,WA,Business,934
2016,Q1,Mar,WA,Business,1042
2016,Q2,Apr,WA,Business,1395
2016,Q2,May,WA,Business,1321
2016,Q2,Jun,WA,Business,1488
2016,Q3,Jul,WA,Business,1136
2016,Q3,Aug,WA,Business,1122
2016,Q3,Sep,WA,Business,1126
2016,Q4,Oct,WA,Business,1324
2016,Q4,Nov,WA,Business,1426
2016,Q4,Dec,WA,Business,971
2017,Q1,Jan,WA,Business,533
2017,Q1,Feb,WA,Business,1224
2017,Q1,Mar,WA,Business,1453
2017,Q2,Apr,WA,Business,840
2017,Q2,May,WA,Business,999
2017,Q2,Jun,WA,Business,764
2017,Q3,Jul,WA,Business,1155
2017,Q3,Aug,WA,Business,1278
2017,Q3,Sep,WA,Business,1325
2017,Q4,Oct,WA,Business,1111
2017,Q4,Nov,WA,Business,1033
2017,Q4,Dec,WA,Business,934
2018,Q1,Jan,WA,Business,704
2018,Q1,Feb,WA,Business,946
2018,Q1,Mar,WA,Business,1285
2018,Q2,Apr,WA,Business,1126
2018,Q2,May,WA,Business,839
2018,Q2,Jun,WA,Business,1241
2018,Q3,Jul,WA,Business,1405
2018,Q3,Aug,WA,Business,705
2018,Q3,Sep,WA,Business,1166
2018,Q4,Oct,WA,Business,1136
2018,Q4,Nov,WA,Business,1355
2018,Q4,Dec,WA,Business,1082
2019,Q1,Jan,WA,Business,1085
2019,Q1,Feb,WA,Business,1335
2019,Q1,Mar,WA,Business,1468
2019,Q2,Apr,WA,Business,1751
2019,Q2,May,WA,Business,1537
2019,Q2,Jun,WA,Business,1403
2019,Q3,Jul,WA,Business,2027
2019,Q3,Aug,WA,Business,1466
2019,Q3,Sep,WA,Business,2028
2019,Q4,Oct,WA,Business,1334
2019,Q4,Nov,WA,Business,1925
2019,Q4,Dec,WA,Business,1818
1998,Q1,Jan,WA,Holiday,1761
1998,Q1,Feb,WA,Holiday,711
1998,Q1,Mar,WA,Holiday,975
1998,Q2,Apr,WA,Holiday,1034
1998,Q2,May,WA,Holiday,656
1998,Q2,Jun,WA,Holiday,728
1998,Q3,Jul,WA,Holiday,1592
1998,Q3,Aug,WA,Holiday,1150
1998,Q3,Sep,WA,Holiday,1754
1998,Q4,Oct,WA,Holiday,2276
1998,Q4,Nov,WA,Holiday,1420
1998,Q4,Dec,WA,Holiday,944
1999,Q1,Jan,WA,Holiday,2301
1999,Q1,Feb,WA,Holiday,765
1999,Q1,Mar,WA,Holiday,1216
1999,Q2,Apr,WA,Holiday,1991
1999,Q2,May,WA,Holiday,842
1999,Q2,Jun,WA,Holiday,994
1999,Q3,Jul,WA,Holiday,1433
1999,Q3,Aug,WA,Holiday,1186
1999,Q3,Sep,WA,Holiday,1243
1999,Q4,Oct,WA,Holiday,1806
1999,Q4,Nov,WA,Holiday,746
1999,Q4,Dec,WA,Holiday,654
2000,Q1,Jan,WA,Holiday,2397
2000,Q1,Feb,WA,Holiday,922
2000,Q1,Mar,WA,Holiday,1742
2000,Q2,Apr,WA,Holiday,1658
2000,Q2,May,WA,Holiday,796
2000,Q2,Jun,WA,Holiday,1056
2000,Q3,Jul,WA,Holiday,1289
2000,Q3,Aug,WA,Holiday,957
2000,Q3,Sep,WA,Holiday,1079
2000,Q4,Oct,WA,Holiday,1538
2000,Q4,Nov,WA,Holiday,755
2000,Q4,Dec,WA,Holiday,730
2001,Q1,Jan,WA,Holiday,1829
2001,Q1,Feb,WA,Holiday,774
2001,Q1,Mar,WA,Holiday,527
2001,Q2,Apr,WA,Holiday,2021
2001,Q2,May,WA,Holiday,844
2001,Q2,Jun,WA,Holiday,716
2001,Q3,Jul,WA,Holiday,1169
2001,Q3,Aug,WA,Holiday,1108
2001,Q3,Sep,WA,Holiday,1362
2001,Q4,Oct,WA,Holiday,2272
2001,Q4,Nov,WA,Holiday,1128
2001,Q4,Dec,WA,Holiday,765
2002,Q1,Jan,WA,Holiday,2569
2002,Q1,Feb,WA,Holiday,1069
2002,Q1,Mar,WA,Holiday,594
2002,Q2,Apr,WA,Holiday,1299
2002,Q2,May,WA,Holiday,701
2002,Q2,Jun,WA,Holiday,946
2002,Q3,Jul,WA,Holiday,1228
2002,Q3,Aug,WA,Holiday,839
2002,Q3,Sep,WA,Holiday,1202
2002,Q4,Oct,WA,Holiday,1636
2002,Q4,Nov,WA,Holiday,809
2002,Q4,Dec,WA,Holiday,831
2003,Q1,Jan,WA,Holiday,2384
2003,Q1,Feb,WA,Holiday,612
2003,Q1,Mar,WA,Holiday,891
2003,Q2,Apr,WA,Holiday,1233
2003,Q2,May,WA,Holiday,846
2003,Q2,Jun,WA,Holiday,929
2003,Q3,Jul,WA,Holiday,996
2003,Q3,Aug,WA,Holiday,1234
2003,Q3,Sep,WA,Holiday,1700
2003,Q4,Oct,WA,Holiday,1684
2003,Q4,Nov,WA,Holiday,903
2003,Q4,Dec,WA,Holiday,838
2004,Q1,Jan,WA,Holiday,2660
2004,Q1,Feb,WA,Holiday,754
2004,Q1,Mar,WA,Holiday,1098
2004,Q2,Apr,WA,Holiday,1436
2004,Q2,May,WA,Holiday,679
2004,Q2,Jun,WA,Holiday,492
2004,Q3,Jul,WA,Holiday,1354
2004,Q3,Aug,WA,Holiday,1560
2004,Q3,Sep,WA,Holiday,1479
2004,Q4,Oct,WA,Holiday,1656
2004,Q4,Nov,WA,Holiday,1243
2004,Q4,Dec,WA,Holiday,620
2005,Q1,Jan,WA,Holiday,1990
